Año,ODS,Clave de metrópoli,Metrópoli,Índice,Ranking,Tipo de avance (flecha),Color del semáforo
2023,Índice general,28.2.03,Ciudad Victoria,65.49505285,27,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,
2023,Índice general,28.2.04,Matamoros,66.72509588,21,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,
2023,Índice general,28.2.05,Nuevo Laredo,65.24226046,31,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,
2023,Índice general,29.1.01,Tlaxcala-Apizaco,58.44046178,61,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,
2023,Índice general,29.3.02,Huamantla,52.36834411,76,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,
2023,Índice general,30.1.01,Coatzacoalcos,59.01840976,58,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,
2023,Índice general,30.1.02,Córdoba,60.19003782,52,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,
2023,Índice general,30.1.03,Minatitlán,50.4018369,79,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,
2023,Índice general,30.1.04,Orizaba,57.83007037,64,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,
2023,Índice general,30.1.05,Poza Rica,56.57085362,68,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,
2023,Índice general,30.1.06,ZM de Veracruz,59.62762464,56,Retroceso para alcanzar el ODS,
2023,Índice general,30.1.07,Xalapa,60.39893014,51,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,
2023,Índice general,31.1.01,Mérida,70.30233126,6,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,
2023,Índice general,31.3.02,Valladolid,52.52235421,75,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,
2023,Índice general,32.1.01,Zacatecas-Guadalupe,61.40033961,50,Retroceso para alcanzar el ODS,
2023,1,00.0.00,Promedio,51.79101844,,Retroceso para alcanzar el ODS,Amarillo
2023,1,01.1.01,ZM de Aguascalientes,71.21234515,18,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,1,02.1.01,Tijuana,71.99516119,17,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,1,02.2.02,Ensenada,72.87849913,15,Ritmo de avance superior al 50% necesario,Verde claro
2023,1,02.2.03,Mexicali,77.7134989,7,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,1,03.2.01,La Paz,79.00327204,5,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,1,03.2.02,Los Cabos,63.53354816,30,Retroceso para alcanzar el ODS,Amarillo
2023,1,04.2.01,Campeche,57.73223868,37,Retroceso para alcanzar el ODS,Amarillo
2023,1,05.1.01,La Laguna,67.57570422,24,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,1,05.1.02,Monclova-Frontera,75.56870289,13,Retroceso para alcanzar el ODS,Verde claro
2023,1,05.1.03,Piedras Negras,77.66841215,9,Ritmo de avance superior al 50% necesario,Verde claro
2023,1,05.1.04,Saltillo,85.36495574,1,Retroceso para alcanzar el ODS,Verde claro
2023,1,05.3.05,Sabinas,75.63778017,12,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,1,06.1.01,ZM de Colima-Villa de Álvarez,72.87101101,16,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,1,06.3.02,Tecomán,48.74978858,48,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,1,07.1.01,Tapachula,14.00129877,74,Retroceso para alcanzar el ODS,Naranja
2023,1,07.1.02,Tuxtla Gutiérrez,25.46748797,66,Retroceso para alcanzar el ODS,Naranja
2023,1,08.1.01,ZM de Chihuahua,83.65555431,3,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,1,08.1.02,Delicias,71.09477648,19,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,1,08.2.03,Juárez,73.89625619,14,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,1,09.1.01,ZM de la Ciudad de México,39.9460341,54,Retroceso para alcanzar el ODS,Amarillo
2023,1,10.2.01,Metrópoli de Durango,58.04068204,36,Retroceso para alcanzar el ODS,Amarillo
2023,1,11.1.01,Celaya,43.8543635,50,Retroceso para alcanzar el ODS,Amarillo
2023,1,11.1.02,León,39.13173561,57,Retroceso para alcanzar el ODS,Naranja
2023,1,11.2.03,Metrópoli de Guanajuato,55.70800036,41,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,1,11.2.04,Irapuato,54.85254888,43,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,1,11.3.05,Moroleón-Uriangato,16.60259101,72,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,1,11.3.06,Silao,39.64508319,55,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,1,12.1.01,Chilpancingo,11.85024864,77,Retroceso para alcanzar el ODS,Naranja
2023,1,12.2.02,Acapulco,21.45504737,69,Retroceso para alcanzar el ODS,Rojo
2023,1,13.1.01,Pachuca,67.08958185,25,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,1,13.1.02,Tulancingo,28.40218603,63,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,1,14.1.01,Guadalajara,65.61376948,26,Retroceso para alcanzar el ODS,Amarillo
2023,1,14.1.02,Puerto Vallarta,61.63454274,35,Retroceso para alcanzar el ODS,Amarillo
2023,1,14.3.03,Ocotlán,57.36146885,38,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,1,15.1.01,Toluca,23.32074292,68,Retroceso para alcanzar el ODS,Naranja
2023,1,16.1.01,La Piedad-Pénjamo,39.34983336,56,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,1,16.1.02,Morelia,63.89564734,29,Ritmo de avance superior al 50% necesario,Amarillo
2023,1,16.1.03,Zamora,38.32387467,59,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,1,16.2.04,Uruapan,41.67449478,53,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,1,16.3.05,Lázaro Cárdenas,62.79299238,32,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,1,17.1.01,Cuautla,15.75739896,73,Retroceso para alcanzar el ODS,Naranja
2023,1,17.1.02,Cuernavaca,29.25831324,61,Retroceso para alcanzar el ODS,Naranja
2023,1,18.1.01,Tepic,78.56296107,6,Ritmo de avance superior al 50% necesario,Verde claro
2023,1,19.1.01,Monterrey,83.67781987,2,Retroceso para alcanzar el ODS,Verde claro
2023,1,20.1.01,ZM de Oaxaca,43.54684428,51,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,1,20.3.03,Salina Cruz,65.40883133,27,Ritmo de avance superior al 50% necesario,Verde claro
2023,1,21.1.01,ZM de Puebla-Tlaxcala,28.71557387,62,Retroceso para alcanzar el ODS,Naranja
2023,1,21.1.02,San Martín Texmelucan,2.804683699,81,Retroceso para alcanzar el ODS,Rojo
2023,1,21.1.03,Tehuacán,17.44397766,71,Retroceso para alcanzar el ODS,Naranja
2023,1,21.3.04,Huauchinango,3.196372506,80,Retroceso para alcanzar el ODS,Rojo
2023,1,22.1.01,ZM de Querétaro,68.43136763,22,Retroceso para alcanzar el ODS,Amarillo
2023,1,23.1.01,Cancún,50.66574445,46,Retroceso para alcanzar el ODS,Amarillo
2023,1,23.2.02,Chetumal,38.44214208,58,Retroceso para alcanzar el ODS,Amarillo
2023,1,23.2.03,Playa del Carmen,51.34998465,45,Retroceso para alcanzar el ODS,Amarillo
2023,1,24.1.01,ZM de San Luis Potosí,77.02877904,11,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,1,24.3.03,Rioverde,13.54013314,76,Retroceso para alcanzar el ODS,Naranja
2023,1,25.2.01,Culiacán,77.69385859,8,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,1,25.2.02,Los Mochis,70.80955894,20,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,1,25.2.03,Mazatlán,82.14932336,4,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,1,26.1.01,Guaymas,61.78833706,34,Retroceso para alcanzar el ODS,Amarillo
2023,1,26.2.02,Ciudad Obregón,67.80854734,23,Retroceso para alcanzar el ODS,Amarillo
2023,1,26.2.03,Hermosillo,77.47415617,10,Retroceso para alcanzar el ODS,Verde claro
2023,1,26.2.04,Nogales,69.62113189,21,Retroceso para alcanzar el ODS,Amarillo
2023,1,27.1.01,Villahermosa,49.72562783,47,Retroceso para alcanzar el ODS,Amarillo
2023,1,28.1.01,Reynosa,61.93456282,33,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,1,28.1.02,Tampico,51.90067561,44,Retroceso para alcanzar el ODS,Amarillo
2023,1,28.2.03,Ciudad Victoria,55.72878105,40,Retroceso para alcanzar el ODS,Amarillo
2023,1,28.2.04,Matamoros,55.69984495,42,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,1,28.2.05,Nuevo Laredo,57.12826324,39,Retroceso para alcanzar el ODS,Amarillo
2023,1,29.1.01,Tlaxcala-Apizaco,25.30382815,67,Retroceso para alcanzar el ODS,Naranja
2023,1,29.3.02,Huamantla,3.96938079,79,Retroceso para alcanzar el ODS,Rojo
2023,1,30.1.01,Coatzacoalcos,42.23701904,52,Retroceso para alcanzar el ODS,Naranja
2023,1,30.1.02,Córdoba,28.25951274,65,Retroceso para alcanzar el ODS,Naranja
2023,1,30.1.03,Minatitlán,28.29509559,64,Retroceso para alcanzar el ODS,Naranja
2023,1,30.1.04,Orizaba,13.72679699,75,Retroceso para alcanzar el ODS,Naranja
2023,1,30.1.05,Poza Rica,20.80952844,70,Retroceso para alcanzar el ODS,Naranja
2023,1,30.1.06,ZM de Veracruz,44.5520792,49,Retroceso para alcanzar el ODS,Amarillo
2023,1,30.1.07,Xalapa,32.87636601,60,Retroceso para alcanzar el ODS,Naranja
2023,1,31.1.01,Mérida,62.91121521,31,Retroceso para alcanzar el ODS,Amarillo
2023,1,31.3.02,Valladolid,6.514729151,78,Retroceso para alcanzar el ODS,Rojo
2023,1,32.1.01,Zacatecas-Guadalupe,65.06871727,28,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,2,00.0.00,Promedio,72.39976989,,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,2,01.1.01,ZM de Aguascalientes,68.29579084,47,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,2,02.1.01,Tijuana,80.70059798,9,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,2,02.2.02,Ensenada,81.19553034,8,Ritmo de avance superior al 50% necesario,Verde claro
2023,2,02.2.03,Mexicali,84.00832974,2,Ritmo de avance superior al 50% necesario,Verde claro
2023,2,03.2.01,La Paz,66.07546207,50,Retroceso para alcanzar el ODS,Amarillo
2023,2,03.2.02,Los Cabos,69.1590272,44,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,2,04.2.01,Campeche,74.06050671,34,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,2,05.1.01,La Laguna,72.53212804,37,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,2,05.1.02,Monclova-Frontera,77.76082588,17,Retroceso para alcanzar el ODS,Amarillo
2023,2,05.1.03,Piedras Negras,82.32955906,5,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,2,05.1.04,Saltillo,80.48823585,10,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,2,05.3.05,Sabinas,64.97243175,54,Retroceso para alcanzar el ODS,Naranja
2023,2,06.1.01,ZM de Colima-Villa de Álvarez,76.93890951,21,Ritmo de avance superior al 50% necesario,Amarillo
2023,2,06.3.02,Tecomán,63.25648657,57,Ritmo de avance superior al 50% necesario,Amarillo
2023,2,07.1.01,Tapachula,62.62676419,59,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,2,07.1.02,Tuxtla Gutiérrez,71.56916824,39,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,2,08.1.01,ZM de Chihuahua,85.30674662,1,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,2,08.1.02,Delicias,78.02104688,15,Retroceso para alcanzar el ODS,Verde claro
2023,2,08.2.03,Juárez,82.7730249,3,Ritmo de avance superior al 50% necesario,Verde claro
2023,2,09.1.01,ZM de la Ciudad de México,75.87265444,26,Retroceso para alcanzar el ODS,Amarillo
2023,2,10.2.01,Metrópoli de Durango,80.23252919,11,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,2,11.1.01,Celaya,72.8039628,35,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,2,11.1.02,León,53.78175295,75,Retroceso para alcanzar el ODS,Naranja
2023,2,11.2.03,Metrópoli de Guanajuato,74.36418408,33,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,2,11.2.04,Irapuato,68.4578586,45,Ritmo de avance superior al 50% necesario,Amarillo
2023,2,11.3.05,Moroleón-Uriangato,74.70535814,30,Ritmo de avance superior al 50% necesario,Amarillo
2023,2,11.3.06,Silao,55.57118315,72,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,2,12.1.01,Chilpancingo,61.6599432,62,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,2,12.2.02,Acapulco,55.00307256,74,Ritmo de avance superior al 50% necesario,Naranja
2023,2,13.1.01,Pachuca,77.37041823,19,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,2,13.1.02,Tulancingo,75.83066012,27,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,2,14.1.01,Guadalajara,74.555269,31,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,2,14.1.02,Puerto Vallarta,77.74390095,18,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,2,14.3.03,Ocotlán,70.11712302,42,Retroceso para alcanzar el ODS,Amarillo
2023,2,15.1.01,Toluca,65.3133908,52,Retroceso para alcanzar el ODS,Amarillo
2023,2,16.1.01,La Piedad-Pénjamo,43.90531388,80,Retroceso para alcanzar el ODS,Naranja
2023,2,16.1.02,Morelia,76.96649519,20,Ritmo de avance superior al 50% necesario,Amarillo
2023,2,16.1.03,Zamora,65.1637556,53,Ritmo de avance superior al 50% necesario,Amarillo
2023,2,16.2.04,Uruapan,69.48916761,43,Ritmo de avance superior al 50% necesario,Amarillo
2023,2,16.3.05,Lázaro Cárdenas,64.12808279,56,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,2,17.1.01,Cuautla,46.74102909,78,Retroceso para alcanzar el ODS,Naranja
2023,2,17.1.02,Cuernavaca,62.47951839,60,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,2,18.1.01,Tepic,68.34080477,46,Retroceso para alcanzar el ODS,Amarillo
2023,2,19.1.01,Monterrey,79.99251912,12,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,2,20.1.01,ZM de Oaxaca,60.66229313,65,Retroceso para alcanzar el ODS,Amarillo
2023,2,20.3.03,Salina Cruz,61.37765346,63,Ritmo de avance superior al 50% necesario,Amarillo
2023,2,21.1.01,ZM de Puebla-Tlaxcala,58.80360584,68,Retroceso para alcanzar el ODS,Amarillo
2023,2,21.1.02,San Martín Texmelucan,58.36859866,69,Retroceso para alcanzar el ODS,Naranja
2023,2,21.1.03,Tehuacán,46.01796647,79,Retroceso para alcanzar el ODS,Naranja
2023,2,21.3.04,Huauchinango,55.10054753,73,Retroceso para alcanzar el ODS,Naranja
2023,2,22.1.01,ZM de Querétaro,76.04100702,25,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,2,23.1.01,Cancún,64.73925844,55,Retroceso para alcanzar el ODS,Naranja
2023,2,23.2.02,Chetumal,51.1551206,77,Retroceso para alcanzar el ODS,Naranja
2023,2,23.2.03,Playa del Carmen,65.92758628,51,Retroceso para alcanzar el ODS,Naranja
2023,2,24.1.01,ZM de San Luis Potosí,82.53700677,4,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,2,24.3.03,Rioverde,76.44095463,23,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,2,25.2.01,Culiacán,76.42263351,24,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,2,25.2.02,Los Mochis,67.09608375,49,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,2,25.2.03,Mazatlán,72.5046158,38,Ritmo de avance superior al 50% necesario,Amarillo
2023,2,26.1.01,Guaymas,60.54625686,66,Ritmo de avance superior al 50% necesario,Naranja
2023,2,26.2.02,Ciudad Obregón,70.86115871,40,Ritmo de avance superior al 50% necesario,Amarillo
2023,2,26.2.03,Hermosillo,74.37452273,32,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,2,26.2.04,Nogales,74.90715506,29,Ritmo de avance superior al 50% necesario,Amarillo
2023,2,27.1.01,Villahermosa,57.29211018,70,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,2,28.1.01,Reynosa,82.15918618,6,Ritmo de avance superior al 50% necesario,Verde claro
2023,2,28.1.02,Tampico,76.73623233,22,Ritmo de avance superior al 50% necesario,Amarillo
2023,2,28.2.03,Ciudad Victoria,78.97170174,13,Ritmo de avance superior al 50% necesario,Amarillo
2023,2,28.2.04,Matamoros,77.83960887,16,Ritmo de avance superior al 50% necesario,Amarillo
2023,2,28.2.05,Nuevo Laredo,81.61253891,7,Ritmo de avance superior al 50% necesario,Amarillo
2023,2,29.1.01,Tlaxcala-Apizaco,62.06564905,61,Retroceso para alcanzar el ODS,Amarillo
2023,2,29.3.02,Huamantla,53.75167642,76,Retroceso para alcanzar el ODS,Naranja
2023,2,30.1.01,Coatzacoalcos,67.40573318,48,Ritmo de avance superior al 50% necesario,Amarillo
2023,2,30.1.02,Córdoba,72.75901993,36,Ritmo de avance superior al 50% necesario,Amarillo
2023,2,30.1.03,Minatitlán,37.53192585,81,Retroceso para alcanzar el ODS,Rojo
2023,2,30.1.04,Orizaba,60.76391594,64,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,2,30.1.05,Poza Rica,56.62803715,71,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,2,30.1.06,ZM de Veracruz,59.43677709,67,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,2,30.1.07,Xalapa,78.78965702,14,Ritmo de avance superior al 50% necesario,Amarillo
2023,2,31.1.01,Mérida,75.22723327,28,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,2,31.3.02,Valladolid,62.72667657,58,Retroceso para alcanzar el ODS,Naranja
2023,2,32.1.01,Zacatecas-Guadalupe,70.37457627,41,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,3,00.0.00,Promedio,60.77142891,,Retroceso para alcanzar el ODS,Amarillo
2023,3,01.1.01,ZM de Aguascalientes,68.25515045,9,Retroceso para alcanzar el ODS,Amarillo
2023,3,02.1.01,Tijuana,65.72019465,18,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,3,02.2.02,Ensenada,62.24295417,34,Retroceso para alcanzar el ODS,Amarillo
2023,3,02.2.03,Mexicali,74.71268553,1,Retroceso para alcanzar el ODS,Naranja
2023,3,03.2.01,La Paz,66.82725319,11,Retroceso para alcanzar el ODS,Amarillo
2023,3,03.2.02,Los Cabos,60.38024277,44,Retroceso para alcanzar el ODS,Naranja
2023,3,04.2.01,Campeche,58.42363267,54,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,3,05.1.01,La Laguna,65.54232748,19,Retroceso para alcanzar el ODS,Naranja
2023,3,05.1.02,Monclova-Frontera,72.06515244,3,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,3,05.1.03,Piedras Negras,62.38472246,32,Retroceso para alcanzar el ODS,Amarillo
2023,3,05.1.04,Saltillo,58.45190033,53,Retroceso para alcanzar el ODS,Naranja
2023,3,05.3.05,Sabinas,48.20596671,72,Retroceso para alcanzar el ODS,Verde claro
2023,3,06.1.01,ZM de Colima-Villa de Álvarez,66.53819328,14,Retroceso para alcanzar el ODS,Amarillo
2023,3,06.3.02,Tecomán,46.83306248,76,Retroceso para alcanzar el ODS,Naranja
2023,3,07.1.01,Tapachula,42.63641816,79,Retroceso para alcanzar el ODS,Amarillo
2023,3,07.1.02,Tuxtla Gutiérrez,56.6023089,58,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,3,08.1.01,ZM de Chihuahua,58.68719831,52,Retroceso para alcanzar el ODS,Amarillo
2023,3,08.1.02,Delicias,48.2442446,71,Retroceso para alcanzar el ODS,Amarillo
2023,3,08.2.03,Juárez,50.2882032,69,Retroceso para alcanzar el ODS,Amarillo
2023,3,09.1.01,ZM de la Ciudad de México,62.12747797,35,Retroceso para alcanzar el ODS,Amarillo
2023,3,10.2.01,Metrópoli de Durango,63.54687646,27,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,3,11.1.01,Celaya,61.4758941,39,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,3,11.1.02,León,64.23304896,23,Retroceso para alcanzar el ODS,Amarillo
2023,3,11.2.03,Metrópoli de Guanajuato,62.37544344,33,Retroceso para alcanzar el ODS,Amarillo
